Best solution in generation 1207 is:  f(x) = 33.0
Best solution in generation 1208 is:  f(x) = 33.0
Best solution in generation 1209 is:  f(x) = 33.0
Best solution in generation 1210 is:  f(x) = 33.0
Best solution in generation 1211 is:  f(x) = 33.0
Best solution in generation 1212 is:  f(x) = 33.0
Best solution in generation 1213 is:  f(x) = 33.0
Best solution in generation 1214 is:  f(x) = 33.0
Best solution in generation 1215 is:  f(x) = 33.0
Best solution in generation 1216 is:  f(x) = 33.0
Best solution in generation 1217 is:  f(x) = 33.0
Best solution in generation 1218 is:  f(x) = 33.0
Best solution in generation 1219 is:  f(x) = 33.0
Best solution in generation 1220 is:  f(x) = 33.0
Best solution in generation 1221 is:  f(x) = 33.0
Best solution in generation 1222 is:  f(x) = 33.0
Best solution in generation 1223 is:  f(x) = 33.0
Best solution in generation 1224 is:  f(x) = 33.0
Best solution in generation 1225 is:  f(x) = 33.0
Best solution in generation 1226 is:  f(x) = 33.0
Best solution in generation 1227 is:  f(x) = 33.0
Best solution in generation 1228 is:  f(x) = 33.0
Best solution in generation 1229 is:  f(x) = 33.0
Best solution in generation 1230 is:  f(x) = 33.0
Best solution in generation 1231 is:  f(x) = 33.0
Best solution in generation 1232 is:  f(x) = 33.0
Best solution in generation 1233 is:  f(x) = 33.0
Best solution in generation 1234 is:  f(x) = 33.0
Best solution in generation 1235 is:  f(x) = 33.0
Best solution in generation 1236 is:  f(x) = 33.0
Best solution in generation 1237 is:  f(x) = 33.0
Best solution in generation 1238 is:  f(x) = 33.0
Best solution in generation 1239 is:  f(x) = 33.0
Best solution in generation 1240 is:  f(x) = 33.0
Best solution in generation 1241 is:  f(x) = 33.0
Best solution in generation 1242 is:  f(x) = 33.0
Best solution in generation 1243 is:  f(x) = 33.0
Best solution in generation 1244 is:  f(x) = 33.0
Best solution in generation 1245 is:  f(x) = 33.0
Best solution in generation 1246 is:  f(x) = 33.0
Best solution in generation 1247 is:  f(x) = 33.0
Best solution in generation 1248 is:  f(x) = 33.0
Best solution in generation 1249 is:  f(x) = 33.0
Best solution in generation 1250 is:  f(x) = 33.0
Best solution in generation 1251 is:  f(x) = 33.0
Best solution in generation 1252 is:  f(x) = 33.0
Best solution in generation 1253 is:  f(x) = 33.0
Best solution in generation 1254 is:  f(x) = 33.0
Best solution in generation 1255 is:  f(x) = 33.0
Best solution in generation 1256 is:  f(x) = 33.0
Best solution in generation 1257 is:  f(x) = 33.0
Best solution in generation 1258 is:  f(x) = 33.0
Best solution in generation 1259 is:  f(x) = 33.0
Best solution in generation 1260 is:  f(x) = 33.0
Best solution in generation 1261 is:  f(x) = 33.0
Best solution in generation 1262 is:  f(x) = 33.0
Best solution in generation 1263 is:  f(x) = 33.0
Best solution in generation 1264 is:  f(x) = 33.0
Best solution in generation 1265 is:  f(x) = 33.0
Best solution in generation 1266 is:  f(x) = 33.0
Best solution in generation 1267 is:  f(x) = 33.0
Best solution in generation 1268 is:  f(x) = 33.0
Best solution in generation 1269 is:  f(x) = 33.0
Best solution in generation 1270 is:  f(x) = 33.0
Best solution in generation 1271 is:  f(x) = 33.0
Best solution in generation 1272 is:  f(x) = 33.0
Best solution in generation 1273 is:  f(x) = 33.0
Best solution in generation 1274 is:  f(x) = 33.0
Best solution in generation 1275 is:  f(x) = 33.0
Best solution in generation 1276 is:  f(x) = 33.0
Best solution in generation 1277 is:  f(x) = 33.0
Best solution in generation 1278 is:  f(x) = 33.0
Best solution in generation 1279 is:  f(x) = 33.0
Best solution in generation 1280 is:  f(x) = 33.0
Best solution in generation 1281 is:  f(x) = 33.0
Best solution in generation 1282 is:  f(x) = 33.0
Best solution in generation 1283 is:  f(x) = 33.0
Best solution in generation 1284 is:  f(x) = 33.0
Best solution in generation 1285 is:  f(x) = 33.0
Best solution in generation 1286 is:  f(x) = 33.0
Best solution in generation 1287 is:  f(x) = 33.0
Best solution in generation 1288 is:  f(x) = 33.0
Best solution in generation 1289 is:  f(x) = 33.0
Best solution in generation 1290 is:  f(x) = 33.0
Best solution in generation 1291 is:  f(x) = 33.0
Best solution in generation 1292 is:  f(x) = 33.0
Best solution in generation 1293 is:  f(x) = 33.0
Best solution in generation 1294 is:  f(x) = 33.0
Best solution in generation 1295 is:  f(x) = 33.0
Best solution in generation 1296 is:  f(x) = 33.0
Best solution in generation 1297 is:  f(x) = 33.0
Best solution in generation 1298 is:  f(x) = 33.0
Best solution in generation 1299 is:  f(x) = 33.0
Best solution in generation 1300 is:  f(x) = 33.0
Best solution in generation 1301 is:  f(x) = 33.0
Best solution in generation 1302 is:  f(x) = 33.0
Best solution in generation 1303 is:  f(x) = 33.0
Best solution in generation 1304 is:  f(x) = 33.0
Best solution in generation 1305 is:  f(x) = 33.0
Best solution in generation 1306 is:  f(x) = 33.0
Best solution in generation 1307 is:  f(x) = 33.0
Best solution in generation 1308 is:  f(x) = 33.0
Best solution in generation 1309 is:  f(x) = 33.0
Best solution in generation 1310 is:  f(x) = 33.0
Best solution in generation 1311 is:  f(x) = 33.0
Best solution in generation 1312 is:  f(x) = 33.0
Best solution in generation 1313 is:  f(x) = 33.0
Best solution in generation 1314 is:  f(x) = 33.0
Best solution in generation 1315 is:  f(x) = 33.0
Best solution in generation 1316 is:  f(x) = 33.0
Best solution in generation 1317 is:  f(x) = 33.0
Best solution in generation 1318 is:  f(x) = 33.0
Best solution in generation 1319 is:  f(x) = 33.0
Best solution in generation 1320 is:  f(x) = 33.0
Best solution in generation 1321 is:  f(x) = 33.0
Best solution in generation 1322 is:  f(x) = 33.0
Best solution in generation 1323 is:  f(x) = 33.0
Best solution in generation 1324 is:  f(x) = 33.0
Best solution in generation 1325 is:  f(x) = 33.0
Best solution in generation 1326 is:  f(x) = 33.0
Best solution in generation 1327 is:  f(x) = 33.0
Best solution in generation 1328 is:  f(x) = 33.0
Best solution in generation 1329 is:  f(x) = 33.0
Best solution in generation 1330 is:  f(x) = 33.0
Best solution in generation 1331 is:  f(x) = 33.0
Best solution in generation 1332 is:  f(x) = 33.0
Best solution in generation 1333 is:  f(x) = 33.0
Best solution in generation 1334 is:  f(x) = 33.0
Best solution in generation 1335 is:  f(x) = 33.0
Best solution in generation 1336 is:  f(x) = 33.0
Best solution in generation 1337 is:  f(x) = 33.0
Best solution in generation 1338 is:  f(x) = 33.0
Best solution in generation 1339 is:  f(x) = 33.0
Best solution in generation 1340 is:  f(x) = 33.0
Best solution in generation 1341 is:  f(x) = 33.0
Best solution in generation 1342 is:  f(x) = 33.0
Best solution in generation 1343 is:  f(x) = 33.0
Best solution in generation 1344 is:  f(x) = 33.0
Best solution in generation 1345 is:  f(x) = 33.0
Best solution in generation 1346 is:  f(x) = 33.0
Best solution in generation 1347 is:  f(x) = 33.0
Best solution in generation 1348 is:  f(x) = 33.0
Best solution in generation 1349 is:  f(x) = 33.0
Best solution in generation 1350 is:  f(x) = 33.0
Best solution in generation 1351 is:  f(x) = 33.0
Best solution in generation 1352 is:  f(x) = 33.0
Best solution in generation 1353 is:  f(x) = 33.0
Best solution in generation 1354 is:  f(x) = 33.0
Best solution in generation 1355 is:  f(x) = 33.0
Best solution in generation 1356 is:  f(x) = 33.0
Best solution in generation 1357 is:  f(x) = 33.0
Best solution in generation 1358 is:  f(x) = 33.0
Best solution in generation 1359 is:  f(x) = 33.0
Best solution in generation 1360 is:  f(x) = 33.0
Best solution in generation 1361 is:  f(x) = 33.0
Best solution in generation 1362 is:  f(x) = 33.0
Best solution in generation 1363 is:  f(x) = 33.0
Best solution in generation 1364 is:  f(x) = 33.0
Best solution in generation 1365 is:  f(x) = 33.0
Best solution in generation 1366 is:  f(x) = 33.0
Best solution in generation 1367 is:  f(x) = 33.0
Best solution in generation 1368 is:  f(x) = 33.0
Best solution in generation 1369 is:  f(x) = 33.0
Best solution in generation 1370 is:  f(x) = 33.0
Best solution in generation 1371 is:  f(x) = 33.0
Best solution in generation 1372 is:  f(x) = 33.0
Best solution in generation 1373 is:  f(x) = 33.0
Best solution in generation 1374 is:  f(x) = 33.0
Best solution in generation 1375 is:  f(x) = 33.0
Best solution in generation 1376 is:  f(x) = 33.0
Best solution in generation 1377 is:  f(x) = 33.0
Best solution in generation 1378 is:  f(x) = 33.0
Best solution in generation 1379 is:  f(x) = 33.0
Best solution in generation 1380 is:  f(x) = 33.0
Best solution in generation 1381 is:  f(x) = 33.0
Best solution in generation 1382 is:  f(x) = 33.0
Best solution in generation 1383 is:  f(x) = 33.0
Best solution in generation 1384 is:  f(x) = 33.0
Best solution in generation 1385 is:  f(x) = 33.0
Best solution in generation 1386 is:  f(x) = 33.0
Best solution in generation 1387 is:  f(x) = 33.0
Best solution in generation 1388 is:  f(x) = 33.0
Best solution in generation 1389 is:  f(x) = 33.0
Best solution in generation 1390 is:  f(x) = 33.0
Best solution in generation 1391 is:  f(x) = 33.0
Best solution in generation 1392 is:  f(x) = 33.0
Best solution in generation 1393 is:  f(x) = 33.0
Best solution in generation 1394 is:  f(x) = 33.0
Best solution in generation 1395 is:  f(x) = 33.0
Best solution in generation 1396 is:  f(x) = 33.0
Best solution in generation 1397 is:  f(x) = 33.0
Best solution in generation 1398 is:  f(x) = 33.0
Best solution in generation 1399 is:  f(x) = 33.0
Best solution in generation 1400 is:  f(x) = 33.0
Best solution in generation 1401 is:  f(x) = 33.0
Best solution in generation 1402 is:  f(x) = 33.0
Best solution in generation 1403 is:  f(x) = 33.0
Best solution in generation 1404 is:  f(x) = 33.0
Best solution in generation 1405 is:  f(x) = 33.0
Best solution in generation 1406 is:  f(x) = 33.0
Best solution in generation 1407 is:  f(x) = 33.0
Best solution in generation 1408 is:  f(x) = 33.0
Best solution in generation 1409 is:  f(x) = 33.0
Best solution in generation 1410 is:  f(x) = 33.0
Best solution in generation 1411 is:  f(x) = 33.0
Best solution in generation 1412 is:  f(x) = 33.0
Best solution in generation 1413 is:  f(x) = 33.0
Best solution in generation 1414 is:  f(x) = 33.0
Best solution in generation 1415 is:  f(x) = 33.0
Best solution in generation 1416 is:  f(x) = 33.0
Best solution in generation 1417 is:  f(x) = 33.0
Best solution in generation 1418 is:  f(x) = 33.0
Best solution in generation 1419 is:  f(x) = 33.0
Best solution in generation 1420 is:  f(x) = 33.0
Best solution in generation 1421 is:  f(x) = 33.0
Best solution in generation 1422 is:  f(x) = 33.0
Best solution in generation 1423 is:  f(x) = 33.0
Best solution in generation 1424 is:  f(x) = 33.0
Best solution in generation 1425 is:  f(x) = 33.0
Best solution in generation 1426 is:  f(x) = 33.0
Best solution in generation 1427 is:  f(x) = 33.0
Best solution in generation 1428 is:  f(x) = 33.0
Best solution in generation 1429 is:  f(x) = 33.0
Best solution in generation 1430 is:  f(x) = 33.0
Best solution in generation 1431 is:  f(x) = 33.0
Best solution in generation 1432 is:  f(x) = 33.0
Best solution in generation 1433 is:  f(x) = 33.0
Best solution in generation 1434 is:  f(x) = 33.0
Best solution in generation 1435 is:  f(x) = 33.0
Best solution in generation 1436 is:  f(x) = 33.0
Best solution in generation 1437 is:  f(x) = 33.0
Best solution in generation 1438 is:  f(x) = 33.0
Best solution in generation 1439 is:  f(x) = 33.0
Best solution in generation 1440 is:  f(x) = 33.0
Best solution in generation 1441 is:  f(x) = 33.0
Best solution in generation 1442 is:  f(x) = 33.0
Best solution in generation 1443 is:  f(x) = 33.0
Best solution in generation 1444 is:  f(x) = 33.0
Best solution in generation 1445 is:  f(x) = 33.0
Best solution in generation 1446 is:  f(x) = 33.0
Best solution in generation 1447 is:  f(x) = 33.0
Best solution in generation 1448 is:  f(x) = 33.0
Best solution in generation 1449 is:  f(x) = 33.0
Best solution in generation 1450 is:  f(x) = 33.0
Best solution in generation 1451 is:  f(x) = 33.0
Best solution in generation 1452 is:  f(x) = 33.0
Best solution in generation 1453 is:  f(x) = 33.0
Best solution in generation 1454 is:  f(x) = 33.0
Best solution in generation 1455 is:  f(x) = 33.0
Best solution in generation 1456 is:  f(x) = 33.0
Best solution in generation 1457 is:  f(x) = 33.0
Best solution in generation 1458 is:  f(x) = 33.0
Best solution in generation 1459 is:  f(x) = 33.0
Best solution in generation 1460 is:  f(x) = 33.0
Best solution in generation 1461 is:  f(x) = 33.0
Best solution in generation 1462 is:  f(x) = 33.0
Best solution in generation 1463 is:  f(x) = 33.0
Best solution in generation 1464 is:  f(x) = 33.0
Best solution in generation 1465 is:  f(x) = 33.0
Best solution in generation 1466 is:  f(x) = 33.0
Best solution in generation 1467 is:  f(x) = 33.0
Best solution in generation 1468 is:  f(x) = 33.0
Best solution in generation 1469 is:  f(x) = 33.0
Best solution in generation 1470 is:  f(x) = 33.0
Best solution in generation 1471 is:  f(x) = 33.0
Best solution in generation 1472 is:  f(x) = 33.0
Best solution in generation 1473 is:  f(x) = 33.0
Best solution in generation 1474 is:  f(x) = 33.0
Best solution in generation 1475 is:  f(x) = 33.0
Best solution in generation 1476 is:  f(x) = 33.0
Best solution in generation 1477 is:  f(x) = 33.0
Best solution in generation 1478 is:  f(x) = 33.0
Best solution in generation 1479 is:  f(x) = 33.0
Best solution in generation 1480 is:  f(x) = 33.0
Best solution in generation 1481 is:  f(x) = 33.0
Best solution in generation 1482 is:  f(x) = 33.0
Best solution in generation 1483 is:  f(x) = 33.0
Best solution in generation 1484 is:  f(x) = 33.0
Best solution in generation 1485 is:  f(x) = 33.0
Best solution in generation 1486 is:  f(x) = 33.0
Best solution in generation 1487 is:  f(x) = 33.0
Best solution in generation 1488 is:  f(x) = 33.0
Best solution in generation 1489 is:  f(x) = 33.0
Best solution in generation 1490 is:  f(x) = 33.0
Best solution in generation 1491 is:  f(x) = 33.0
Best solution in generation 1492 is:  f(x) = 33.0
Best solution in generation 1493 is:  f(x) = 33.0
Best solution in generation 1494 is:  f(x) = 33.0
Best solution in generation 1495 is:  f(x) = 33.0
Best solution in generation 1496 is:  f(x) = 33.0
Best solution in generation 1497 is:  f(x) = 33.0
Best solution in generation 1498 is:  f(x) = 33.0
Best solution in generation 1499 is:  f(x) = 33.0
